case_id,worker_count,lock_mode,id,job_type,status,created_at,enqueued_at,dequeued_at,completed_at,failed_at,latency_ms
6,32,FOR UPDATE,60027,noop,completed,2026-02-22T00:46:11.484247Z,2026-02-22T00:46:11.484247Z,2026-02-22T00:46:57.969348Z,2026-02-22T00:46:58.325352Z,,46485.101
6,32,FOR UPDATE,60028,noop,completed,2026-02-22T00:46:11.48624Z,2026-02-22T00:46:11.48624Z,2026-02-22T00:46:58.073947Z,2026-02-22T00:46:58.43338Z,,46587.707
6,32,FOR UPDATE,60029,noop,completed,2026-02-22T00:46:11.488372Z,2026-02-22T00:46:11.488372Z,2026-02-22T00:46:58.183962Z,2026-02-22T00:46:58.539936Z,,46695.590
6,32,FOR UPDATE,60030,noop,completed,2026-02-22T00:46:11.490447Z,2026-02-22T00:46:11.490447Z,2026-02-22T00:46:58.288105Z,2026-02-22T00:46:58.645598Z,,46797.658
6,32,FOR UPDATE,60031,noop,completed,2026-02-22T00:46:11.492692Z,2026-02-22T00:46:11.492692Z,2026-02-22T00:46:58.393535Z,2026-02-22T00:46:58.749971Z,,46900.843
6,32,FOR UPDATE,60032,noop,completed,2026-02-22T00:46:11.495053Z,2026-02-22T00:46:11.495053Z,2026-02-22T00:46:58.498033Z,2026-02-22T00:46:58.853312Z,,47002.980
6,32,FOR UPDATE,60033,noop,completed,2026-02-22T00:46:11.497389Z,2026-02-22T00:46:11.497389Z,2026-02-22T00:46:58.601485Z,2026-02-22T00:46:58.957918Z,,47104.096
6,32,FOR UPDATE,60034,noop,completed,2026-02-22T00:46:11.499765Z,2026-02-22T00:46:11.499765Z,2026-02-22T00:46:58.70582Z,2026-02-22T00:46:59.062408Z,,47206.055
6,32,FOR UPDATE,60035,noop,completed,2026-02-22T00:46:11.502432Z,2026-02-22T00:46:11.502432Z,2026-02-22T00:46:58.810221Z,2026-02-22T00:46:59.165901Z,,47307.789
6,32,FOR UPDATE,60036,noop,completed,2026-02-22T00:46:11.505418Z,2026-02-22T00:46:11.505418Z,2026-02-22T00:46:58.919547Z,2026-02-22T00:46:59.277657Z,,47414.129
6,32,FOR UPDATE,60037,noop,completed,2026-02-22T00:46:11.510732Z,2026-02-22T00:46:11.510732Z,2026-02-22T00:46:59.025461Z,2026-02-22T00:46:59.38375Z,,47514.729
6,32,FOR UPDATE,60038,noop,completed,2026-02-22T00:46:11.512679Z,2026-02-22T00:46:11.512679Z,2026-02-22T00:46:59.131793Z,2026-02-22T00:46:59.487936Z,,47619.114
6,32,FOR UPDATE,60039,noop,completed,2026-02-22T00:46:11.514669Z,2026-02-22T00:46:11.514669Z,2026-02-22T00:46:59.235822Z,2026-02-22T00:46:59.592256Z,,47721.153
6,32,FOR UPDATE,60040,noop,completed,2026-02-22T00:46:11.516908Z,2026-02-22T00:46:11.516908Z,2026-02-22T00:46:59.34062Z,2026-02-22T00:46:59.697037Z,,47823.712
6,32,FOR UPDATE,60041,noop,completed,2026-02-22T00:46:11.519044Z,2026-02-22T00:46:11.519044Z,2026-02-22T00:46:59.444893Z,2026-02-22T00:46:59.801382Z,,47925.849
6,32,FOR UPDATE,60042,noop,completed,2026-02-22T00:46:11.521314Z,2026-02-22T00:46:11.521314Z,2026-02-22T00:46:59.549631Z,2026-02-22T00:46:59.906569Z,,48028.317
6,32,FOR UPDATE,60043,noop,completed,2026-02-22T00:46:11.52361Z,2026-02-22T00:46:11.52361Z,2026-02-22T00:46:59.654959Z,2026-02-22T00:47:00.010951Z,,48131.349
6,32,FOR UPDATE,60044,noop,completed,2026-02-22T00:46:11.525873Z,2026-02-22T00:46:11.525873Z,2026-02-22T00:46:59.758976Z,2026-02-22T00:47:00.118636Z,,48233.103
6,32,FOR UPDATE,60045,noop,completed,2026-02-22T00:46:11.528155Z,2026-02-22T00:46:11.528155Z,2026-02-22T00:46:59.866446Z,2026-02-22T00:47:00.221999Z,,48338.291
6,32,FOR UPDATE,60046,noop,completed,2026-02-22T00:46:11.53077Z,2026-02-22T00:46:11.53077Z,2026-02-22T00:46:59.969918Z,2026-02-22T00:47:00.327242Z,,48439.148
6,32,FOR UPDATE,60047,noop,completed,2026-02-22T00:46:11.533541Z,2026-02-22T00:46:11.533541Z,2026-02-22T00:47:00.077601Z,2026-02-22T00:47:00.434769Z,,48544.060
6,32,FOR UPDATE,60048,noop,completed,2026-02-22T00:46:11.536266Z,2026-02-22T00:46:11.536266Z,2026-02-22T00:47:00.182112Z,2026-02-22T00:47:00.539596Z,,48645.846
6,32,FOR UPDATE,60049,noop,completed,2026-02-22T00:46:11.541917Z,2026-02-22T00:46:11.541917Z,2026-02-22T00:47:00.288785Z,2026-02-22T00:47:00.648375Z,,48746.868
6,32,FOR UPDATE,60050,noop,completed,2026-02-22T00:46:11.543854Z,2026-02-22T00:46:11.543854Z,2026-02-22T00:47:00.39541Z,2026-02-22T00:47:00.756241Z,,48851.556
6,32,FOR UPDATE,60051,noop,completed,2026-02-22T00:46:11.545975Z,2026-02-22T00:46:11.545975Z,2026-02-22T00:47:00.504702Z,2026-02-22T00:47:00.862894Z,,48958.727
6,32,FOR UPDATE,60052,noop,completed,2026-02-22T00:46:11.547941Z,2026-02-22T00:46:11.547941Z,2026-02-22T00:47:00.610096Z,2026-02-22T00:47:00.967842Z,,49062.155
6,32,FOR UPDATE,60053,noop,completed,2026-02-22T00:46:11.55009Z,2026-02-22T00:46:11.55009Z,2026-02-22T00:47:00.715223Z,2026-02-22T00:47:01.073622Z,,49165.133
6,32,FOR UPDATE,60054,noop,completed,2026-02-22T00:46:11.552332Z,2026-02-22T00:46:11.552332Z,2026-02-22T00:47:00.826325Z,2026-02-22T00:47:01.184794Z,,49273.993
6,32,FOR UPDATE,60055,noop,completed,2026-02-22T00:46:11.554625Z,2026-02-22T00:46:11.554625Z,2026-02-22T00:47:00.932144Z,2026-02-22T00:47:01.291451Z,,49377.519
6,32,FOR UPDATE,60056,noop,completed,2026-02-22T00:46:11.556939Z,2026-02-22T00:46:11.556939Z,2026-02-22T00:47:01.038696Z,2026-02-22T00:47:01.397766Z,,49481.757
6,32,FOR UPDATE,60057,noop,completed,2026-02-22T00:46:11.55961Z,2026-02-22T00:46:11.55961Z,2026-02-22T00:47:01.144392Z,2026-02-22T00:47:01.503641Z,,49584.782
6,32,FOR UPDATE,60058,noop,completed,2026-02-22T00:46:11.562344Z,2026-02-22T00:46:11.562344Z,2026-02-22T00:47:01.250942Z,2026-02-22T00:47:01.61327Z,,49688.598
6,32,FOR UPDATE,60059,noop,completed,2026-02-22T00:46:11.565153Z,2026-02-22T00:46:11.565153Z,2026-02-22T00:47:01.365432Z,2026-02-22T00:47:01.725193Z,,49800.279
6,32,FOR UPDATE,60060,noop,completed,2026-02-22T00:46:11.57041Z,2026-02-22T00:46:11.57041Z,2026-02-22T00:47:01.472757Z,2026-02-22T00:47:01.834411Z,,49902.347
6,32,FOR UPDATE,60061,noop,completed,2026-02-22T00:46:11.572273Z,2026-02-22T00:46:11.572273Z,2026-02-22T00:47:01.581728Z,2026-02-22T00:47:01.940949Z,,50009.455
6,32,FOR UPDATE,60062,noop,completed,2026-02-22T00:46:11.574201Z,2026-02-22T00:46:11.574201Z,2026-02-22T00:47:01.687846Z,2026-02-22T00:47:02.045754Z,,50113.645
6,32,FOR UPDATE,60063,noop,completed,2026-02-22T00:46:11.57612Z,2026-02-22T00:46:11.57612Z,2026-02-22T00:47:01.793152Z,2026-02-22T00:47:02.15236Z,,50217.032
6,32,FOR UPDATE,60064,noop,completed,2026-02-22T00:46:11.57809Z,2026-02-22T00:46:11.57809Z,2026-02-22T00:47:01.900389Z,2026-02-22T00:47:02.263791Z,,50322.299
6,32,FOR UPDATE,60065,noop,completed,2026-02-22T00:46:11.580436Z,2026-02-22T00:46:11.580436Z,2026-02-22T00:47:02.010274Z,2026-02-22T00:47:02.369516Z,,50429.838
6,32,FOR UPDATE,60066,noop,completed,2026-02-22T00:46:11.582708Z,2026-02-22T00:46:11.582708Z,2026-02-22T00:47:02.117724Z,2026-02-22T00:47:02.477244Z,,50535.016
6,32,FOR UPDATE,60067,noop,completed,2026-02-22T00:46:11.585067Z,2026-02-22T00:46:11.585067Z,2026-02-22T00:47:02.223698Z,2026-02-22T00:47:02.581721Z,,50638.631
6,32,FOR UPDATE,60068,noop,completed,2026-02-22T00:46:11.587752Z,2026-02-22T00:46:11.587752Z,2026-02-22T00:47:02.32914Z,2026-02-22T00:47:02.692928Z,,50741.388
6,32,FOR UPDATE,60069,noop,completed,2026-02-22T00:46:11.590507Z,2026-02-22T00:46:11.590507Z,2026-02-22T00:47:02.439071Z,2026-02-22T00:47:02.797994Z,,50848.564
6,32,FOR UPDATE,60070,noop,completed,2026-02-22T00:46:11.593318Z,2026-02-22T00:46:11.593318Z,2026-02-22T00:47:02.545633Z,2026-02-22T00:47:02.908021Z,,50952.315
6,32,FOR UPDATE,60071,noop,completed,2026-02-22T00:46:11.598501Z,2026-02-22T00:46:11.598501Z,2026-02-22T00:47:02.655042Z,2026-02-22T00:47:03.017157Z,,51056.541
6,32,FOR UPDATE,60072,noop,completed,2026-02-22T00:46:11.600372Z,2026-02-22T00:46:11.600372Z,2026-02-22T00:47:02.761274Z,2026-02-22T00:47:03.118994Z,,51160.902
6,32,FOR UPDATE,60073,noop,completed,2026-02-22T00:46:11.60228Z,2026-02-22T00:46:11.60228Z,2026-02-22T00:47:02.867457Z,2026-02-22T00:47:03.225151Z,,51265.177
6,32,FOR UPDATE,60074,noop,completed,2026-02-22T00:46:11.604228Z,2026-02-22T00:46:11.604228Z,2026-02-22T00:47:02.972015Z,2026-02-22T00:47:03.329503Z,,51367.787
6,32,FOR UPDATE,60075,noop,completed,2026-02-22T00:46:11.606295Z,2026-02-22T00:46:11.606295Z,2026-02-22T00:47:03.076902Z,2026-02-22T00:47:03.434769Z,,51470.607
6,32,FOR UPDATE,60076,noop,completed,2026-02-22T00:46:11.608515Z,2026-02-22T00:46:11.608515Z,2026-02-22T00:47:03.1827Z,2026-02-22T00:47:03.541167Z,,51574.185
6,32,FOR UPDATE,60077,noop,completed,2026-02-22T00:46:11.610882Z,2026-02-22T00:46:11.610882Z,2026-02-22T00:47:03.294131Z,2026-02-22T00:47:03.653573Z,,51683.249
6,32,FOR UPDATE,60078,noop,completed,2026-02-22T00:46:11.613232Z,2026-02-22T00:46:11.613232Z,2026-02-22T00:47:03.400221Z,2026-02-22T00:47:03.759152Z,,51786.989
6,32,FOR UPDATE,60079,noop,completed,2026-02-22T00:46:11.615556Z,2026-02-22T00:46:11.615556Z,2026-02-22T00:47:03.506694Z,2026-02-22T00:47:03.864606Z,,51891.138
6,32,FOR UPDATE,60080,noop,completed,2026-02-22T00:46:11.618401Z,2026-02-22T00:46:11.618401Z,2026-02-22T00:47:03.612014Z,2026-02-22T00:47:03.97073Z,,51993.613
6,32,FOR UPDATE,60081,noop,completed,2026-02-22T00:46:11.621164Z,2026-02-22T00:46:11.621164Z,2026-02-22T00:47:03.717745Z,2026-02-22T00:47:04.076659Z,,52096.581
6,32,FOR UPDATE,60082,noop,completed,2026-02-22T00:46:11.626449Z,2026-02-22T00:46:11.626449Z,2026-02-22T00:47:03.824041Z,2026-02-22T00:47:04.183158Z,,52197.592
6,32,FOR UPDATE,60083,noop,completed,2026-02-22T00:46:11.628312Z,2026-02-22T00:46:11.628312Z,2026-02-22T00:47:03.930813Z,2026-02-22T00:47:04.290356Z,,52302.501
6,32,FOR UPDATE,60084,noop,completed,2026-02-22T00:46:11.630208Z,2026-02-22T00:46:11.630208Z,2026-02-22T00:47:04.037007Z,2026-02-22T00:47:04.395166Z,,52406.799
6,32,FOR UPDATE,60085,noop,completed,2026-02-22T00:46:11.632183Z,2026-02-22T00:46:11.632183Z,2026-02-22T00:47:04.142211Z,2026-02-22T00:47:04.503698Z,,52510.028
6,32,FOR UPDATE,60086,noop,completed,2026-02-22T00:46:11.634309Z,2026-02-22T00:46:11.634309Z,2026-02-22T00:47:04.250449Z,2026-02-22T00:47:04.609013Z,,52616.140
6,32,FOR UPDATE,60087,noop,completed,2026-02-22T00:46:11.636577Z,2026-02-22T00:46:11.636577Z,2026-02-22T00:47:04.356616Z,2026-02-22T00:47:04.714721Z,,52720.039
6,32,FOR UPDATE,60088,noop,completed,2026-02-22T00:46:11.638897Z,2026-02-22T00:46:11.638897Z,2026-02-22T00:47:04.462122Z,2026-02-22T00:47:04.821959Z,,52823.225
6,32,FOR UPDATE,60089,noop,completed,2026-02-22T00:46:11.641223Z,2026-02-22T00:46:11.641223Z,2026-02-22T00:47:04.568258Z,2026-02-22T00:47:04.926366Z,,52927.035
6,32,FOR UPDATE,60090,noop,completed,2026-02-22T00:46:11.643537Z,2026-02-22T00:46:11.643537Z,2026-02-22T00:47:04.680017Z,2026-02-22T00:47:05.042602Z,,53036.480
6,32,FOR UPDATE,60091,noop,completed,2026-02-22T00:46:11.646204Z,2026-02-22T00:46:11.646204Z,2026-02-22T00:47:04.790305Z,2026-02-22T00:47:05.149514Z,,53144.101
6,32,FOR UPDATE,60092,noop,completed,2026-02-22T00:46:11.649013Z,2026-02-22T00:46:11.649013Z,2026-02-22T00:47:04.896982Z,2026-02-22T00:47:05.255334Z,,53247.969
6,32,FOR UPDATE,60093,noop,completed,2026-02-22T00:46:11.65177Z,2026-02-22T00:46:11.65177Z,2026-02-22T00:47:05.002773Z,2026-02-22T00:47:05.361576Z,,53351.003
6,32,FOR UPDATE,60094,noop,completed,2026-02-22T00:46:11.657103Z,2026-02-22T00:46:11.657103Z,2026-02-22T00:47:05.108796Z,2026-02-22T00:47:05.46748Z,,53451.693
6,32,FOR UPDATE,60095,noop,completed,2026-02-22T00:46:11.659239Z,2026-02-22T00:46:11.659239Z,2026-02-22T00:47:05.21443Z,2026-02-22T00:47:05.573304Z,,53555.191
6,32,FOR UPDATE,60096,noop,completed,2026-02-22T00:46:11.661343Z,2026-02-22T00:46:11.661343Z,2026-02-22T00:47:05.320026Z,2026-02-22T00:47:05.679249Z,,53658.683
6,32,FOR UPDATE,60097,noop,completed,2026-02-22T00:46:11.663401Z,2026-02-22T00:46:11.663401Z,2026-02-22T00:47:05.431214Z,2026-02-22T00:47:05.79308Z,,53767.813
6,32,FOR UPDATE,60098,noop,completed,2026-02-22T00:46:11.665697Z,2026-02-22T00:46:11.665697Z,2026-02-22T00:47:05.540304Z,2026-02-22T00:47:05.899186Z,,53874.607
6,32,FOR UPDATE,60099,noop,completed,2026-02-22T00:46:11.667995Z,2026-02-22T00:46:11.667995Z,2026-02-22T00:47:05.645994Z,2026-02-22T00:47:06.003116Z,,53977.999
6,32,FOR UPDATE,60100,noop,completed,2026-02-22T00:46:11.67025Z,2026-02-22T00:46:11.67025Z,2026-02-22T00:47:05.751138Z,2026-02-22T00:47:06.109576Z,,54080.888
6,32,FOR UPDATE,60101,noop,completed,2026-02-22T00:46:11.672521Z,2026-02-22T00:46:11.672521Z,2026-02-22T00:47:05.857031Z,2026-02-22T00:47:06.213878Z,,54184.510
6,32,FOR UPDATE,60102,noop,completed,2026-02-22T00:46:11.675155Z,2026-02-22T00:46:11.675155Z,2026-02-22T00:47:05.964696Z,2026-02-22T00:47:06.323297Z,,54289.541
6,32,FOR UPDATE,60103,noop,completed,2026-02-22T00:46:11.677856Z,2026-02-22T00:46:11.677856Z,2026-02-22T00:47:06.072476Z,2026-02-22T00:47:06.43Z,,54394.620
6,32,FOR UPDATE,60104,noop,completed,2026-02-22T00:46:11.680591Z,2026-02-22T00:46:11.680591Z,2026-02-22T00:47:06.177781Z,2026-02-22T00:47:06.534532Z,,54497.190
6,32,FOR UPDATE,60105,noop,completed,2026-02-22T00:46:11.685829Z,2026-02-22T00:46:11.685829Z,2026-02-22T00:47:06.282582Z,2026-02-22T00:47:06.639132Z,,54596.753
6,32,FOR UPDATE,60106,noop,completed,2026-02-22T00:46:11.688066Z,2026-02-22T00:46:11.688066Z,2026-02-22T00:47:06.387695Z,2026-02-22T00:47:06.744699Z,,54699.629
6,32,FOR UPDATE,60107,noop,completed,2026-02-22T00:46:11.690028Z,2026-02-22T00:46:11.690028Z,2026-02-22T00:47:06.493628Z,2026-02-22T00:47:06.853565Z,,54803.600
6,32,FOR UPDATE,60108,noop,completed,2026-02-22T00:46:11.691958Z,2026-02-22T00:46:11.691958Z,2026-02-22T00:47:06.602085Z,2026-02-22T00:47:06.961642Z,,54910.127
6,32,FOR UPDATE,60109,noop,completed,2026-02-22T00:46:11.693949Z,2026-02-22T00:46:11.693949Z,2026-02-22T00:47:06.70985Z,2026-02-22T00:47:07.065714Z,,55015.901
6,32,FOR UPDATE,60110,noop,completed,2026-02-22T00:46:11.696263Z,2026-02-22T00:46:11.696263Z,2026-02-22T00:47:06.81363Z,2026-02-22T00:47:07.168894Z,,55117.367
6,32,FOR UPDATE,60111,noop,completed,2026-02-22T00:46:11.698536Z,2026-02-22T00:46:11.698536Z,2026-02-22T00:47:06.917442Z,2026-02-22T00:47:07.273534Z,,55218.906
6,32,FOR UPDATE,60112,noop,completed,2026-02-22T00:46:11.700856Z,2026-02-22T00:46:11.700856Z,2026-02-22T00:47:07.021411Z,2026-02-22T00:47:07.37806Z,,55320.555
6,32,FOR UPDATE,60113,noop,completed,2026-02-22T00:46:11.703557Z,2026-02-22T00:46:11.703557Z,2026-02-22T00:47:07.129786Z,2026-02-22T00:47:07.48581Z,,55426.229
6,32,FOR UPDATE,60114,noop,completed,2026-02-22T00:46:11.70627Z,2026-02-22T00:46:11.70627Z,2026-02-22T00:47:07.234678Z,2026-02-22T00:47:07.591109Z,,55528.408
6,32,FOR UPDATE,60115,noop,completed,2026-02-22T00:46:11.709023Z,2026-02-22T00:46:11.709023Z,2026-02-22T00:47:07.339279Z,2026-02-22T00:47:07.69425Z,,55630.256
6,32,FOR UPDATE,60116,noop,completed,2026-02-22T00:46:11.714447Z,2026-02-22T00:46:11.714447Z,2026-02-22T00:47:07.443041Z,2026-02-22T00:47:07.801655Z,,55728.594
6,32,FOR UPDATE,60117,noop,completed,2026-02-22T00:46:11.716478Z,2026-02-22T00:46:11.716478Z,2026-02-22T00:47:07.550108Z,2026-02-22T00:47:07.905122Z,,55833.630
6,32,FOR UPDATE,60118,noop,completed,2026-02-22T00:46:11.71844Z,2026-02-22T00:46:11.71844Z,2026-02-22T00:47:07.654749Z,2026-02-22T00:47:08.010379Z,,55936.309
6,32,FOR UPDATE,60119,noop,completed,2026-02-22T00:46:11.720405Z,2026-02-22T00:46:11.720405Z,2026-02-22T00:47:07.759215Z,2026-02-22T00:47:08.115Z,,56038.810
6,32,FOR UPDATE,60120,noop,completed,2026-02-22T00:46:11.722395Z,2026-02-22T00:46:11.722395Z,2026-02-22T00:47:07.864279Z,2026-02-22T00:47:08.221046Z,,56141.884
6,32,FOR UPDATE,60121,noop,completed,2026-02-22T00:46:11.724586Z,2026-02-22T00:46:11.724586Z,2026-02-22T00:47:07.968574Z,2026-02-22T00:47:08.325199Z,,56243.988
6,32,FOR UPDATE,60122,noop,completed,2026-02-22T00:46:11.726869Z,2026-02-22T00:46:11.726869Z,2026-02-22T00:47:08.073247Z,2026-02-22T00:47:08.431125Z,,56346.378
6,32,FOR UPDATE,60123,noop,completed,2026-02-22T00:46:11.729272Z,2026-02-22T00:46:11.729272Z,2026-02-22T00:47:08.182643Z,2026-02-22T00:47:08.538934Z,,56453.371
6,32,FOR UPDATE,60124,noop,completed,2026-02-22T00:46:11.732317Z,2026-02-22T00:46:11.732317Z,2026-02-22T00:47:08.287146Z,2026-02-22T00:47:08.642407Z,,56554.829
6,32,FOR UPDATE,60125,noop,completed,2026-02-22T00:46:11.735064Z,2026-02-22T00:46:11.735064Z,2026-02-22T00:47:08.391269Z,2026-02-22T00:47:08.747638Z,,56656.205
6,32,FOR UPDATE,60126,noop,completed,2026-02-22T00:46:11.737901Z,2026-02-22T00:46:11.737901Z,2026-02-22T00:47:08.495601Z,2026-02-22T00:47:08.851359Z,,56757.700
6,32,FOR UPDATE,60127,noop,completed,2026-02-22T00:46:11.743169Z,2026-02-22T00:46:11.743169Z,2026-02-22T00:47:08.599474Z,2026-02-22T00:47:08.957164Z,,56856.305
6,32,FOR UPDATE,60128,noop,completed,2026-02-22T00:46:11.745039Z,2026-02-22T00:46:11.745039Z,2026-02-22T00:47:08.709858Z,2026-02-22T00:47:09.064857Z,,56964.819
6,32,FOR UPDATE,60129,noop,completed,2026-02-22T00:46:11.746985Z,2026-02-22T00:46:11.746985Z,2026-02-22T00:47:08.81352Z,2026-02-22T00:47:09.168151Z,,57066.535
6,32,FOR UPDATE,60130,noop,completed,2026-02-22T00:46:11.748916Z,2026-02-22T00:46:11.748916Z,2026-02-22T00:47:08.916278Z,2026-02-22T00:47:09.271597Z,,57167.362
6,32,FOR UPDATE,60131,noop,completed,2026-02-22T00:46:11.750894Z,2026-02-22T00:46:11.750894Z,2026-02-22T00:47:09.020519Z,2026-02-22T00:47:09.377898Z,,57269.625
6,32,FOR UPDATE,60132,noop,completed,2026-02-22T00:46:11.753068Z,2026-02-22T00:46:11.753068Z,2026-02-22T00:47:09.125242Z,2026-02-22T00:47:09.48135Z,,57372.174
6,32,FOR UPDATE,60133,noop,completed,2026-02-22T00:46:11.755367Z,2026-02-22T00:46:11.755367Z,2026-02-22T00:47:09.229448Z,2026-02-22T00:47:09.587756Z,,57474.081
6,32,FOR UPDATE,60134,noop,completed,2026-02-22T00:46:11.757627Z,2026-02-22T00:46:11.757627Z,2026-02-22T00:47:09.3354Z,2026-02-22T00:47:09.69238Z,,57577.773
6,32,FOR UPDATE,60135,noop,completed,2026-02-22T00:46:11.759885Z,2026-02-22T00:46:11.759885Z,2026-02-22T00:47:09.440424Z,2026-02-22T00:47:09.799625Z,,57680.539
6,32,FOR UPDATE,60136,noop,completed,2026-02-22T00:46:11.7625Z,2026-02-22T00:46:11.7625Z,2026-02-22T00:47:09.547813Z,2026-02-22T00:47:09.902931Z,,57785.313
6,32,FOR UPDATE,60137,noop,completed,2026-02-22T00:46:11.765255Z,2026-02-22T00:46:11.765255Z,2026-02-22T00:47:09.651413Z,2026-02-22T00:47:10.00765Z,,57886.158
6,32,FOR UPDATE,60138,noop,completed,2026-02-22T00:46:11.768008Z,2026-02-22T00:46:11.768008Z,2026-02-22T00:47:09.755274Z,2026-02-22T00:47:10.111044Z,,57987.266
6,32,FOR UPDATE,60139,noop,completed,2026-02-22T00:46:11.773879Z,2026-02-22T00:46:11.773879Z,2026-02-22T00:47:09.859862Z,2026-02-22T00:47:10.216696Z,,58085.983
6,32,FOR UPDATE,60140,noop,completed,2026-02-22T00:46:11.775869Z,2026-02-22T00:46:11.775869Z,2026-02-22T00:47:09.964609Z,2026-02-22T00:47:10.321191Z,,58188.740
6,32,FOR UPDATE,60141,noop,completed,2026-02-22T00:46:11.777781Z,2026-02-22T00:46:11.777781Z,2026-02-22T00:47:10.069294Z,2026-02-22T00:47:10.425502Z,,58291.513
6,32,FOR UPDATE,60142,noop,completed,2026-02-22T00:46:11.779743Z,2026-02-22T00:46:11.779743Z,2026-02-22T00:47:10.173885Z,2026-02-22T00:47:10.533308Z,,58394.142
6,32,FOR UPDATE,60143,noop,completed,2026-02-22T00:46:11.78205Z,2026-02-22T00:46:11.78205Z,2026-02-22T00:47:10.281201Z,2026-02-22T00:47:10.63736Z,,58499.151
6,32,FOR UPDATE,60144,noop,completed,2026-02-22T00:46:11.784292Z,2026-02-22T00:46:11.784292Z,2026-02-22T00:47:10.385271Z,2026-02-22T00:47:10.743093Z,,58600.979
6,32,FOR UPDATE,60145,noop,completed,2026-02-22T00:46:11.786541Z,2026-02-22T00:46:11.786541Z,2026-02-22T00:47:10.490733Z,2026-02-22T00:47:10.848148Z,,58704.192
6,32,FOR UPDATE,60146,noop,completed,2026-02-22T00:46:11.788903Z,2026-02-22T00:46:11.788903Z,2026-02-22T00:47:10.596319Z,2026-02-22T00:47:10.952053Z,,58807.416
6,32,FOR UPDATE,60147,noop,completed,2026-02-22T00:46:11.791598Z,2026-02-22T00:46:11.791598Z,2026-02-22T00:47:10.700341Z,2026-02-22T00:47:11.05735Z,,58908.743
6,32,FOR UPDATE,60148,noop,completed,2026-02-22T00:46:11.794281Z,2026-02-22T00:46:11.794281Z,2026-02-22T00:47:10.805197Z,2026-02-22T00:47:11.164552Z,,59010.916
6,32,FOR UPDATE,60149,noop,completed,2026-02-22T00:46:11.797058Z,2026-02-22T00:46:11.797058Z,2026-02-22T00:47:10.91273Z,2026-02-22T00:47:11.268019Z,,59115.672
6,32,FOR UPDATE,60150,noop,completed,2026-02-22T00:46:11.802235Z,2026-02-22T00:46:11.802235Z,2026-02-22T00:47:11.018527Z,2026-02-22T00:47:11.375415Z,,59216.292
6,32,FOR UPDATE,60151,noop,completed,2026-02-22T00:46:11.804123Z,2026-02-22T00:46:11.804123Z,2026-02-22T00:47:11.123697Z,2026-02-22T00:47:11.480072Z,,59319.574
6,32,FOR UPDATE,60152,noop,completed,2026-02-22T00:46:11.80598Z,2026-02-22T00:46:11.80598Z,2026-02-22T00:47:11.228229Z,2026-02-22T00:47:11.585348Z,,59422.249
6,32,FOR UPDATE,60153,noop,completed,2026-02-22T00:46:11.807879Z,2026-02-22T00:46:11.807879Z,2026-02-22T00:47:11.333602Z,2026-02-22T00:47:11.691622Z,,59525.723
6,32,FOR UPDATE,60154,noop,completed,2026-02-22T00:46:11.81038Z,2026-02-22T00:46:11.81038Z,2026-02-22T00:47:11.438241Z,2026-02-22T00:47:11.795678Z,,59627.861
6,32,FOR UPDATE,60155,noop,completed,2026-02-22T00:46:11.812784Z,2026-02-22T00:46:11.812784Z,2026-02-22T00:47:11.542872Z,2026-02-22T00:47:11.901333Z,,59730.088
6,32,FOR UPDATE,60156,noop,completed,2026-02-22T00:46:11.815128Z,2026-02-22T00:46:11.815128Z,2026-02-22T00:47:11.648068Z,2026-02-22T00:47:12.009493Z,,59832.940
6,32,FOR UPDATE,60157,noop,completed,2026-02-22T00:46:11.817512Z,2026-02-22T00:46:11.817512Z,2026-02-22T00:47:11.761827Z,2026-02-22T00:47:12.122556Z,,59944.315
6,32,FOR UPDATE,60158,noop,completed,2026-02-22T00:46:11.820182Z,2026-02-22T00:46:11.820182Z,2026-02-22T00:47:11.871199Z,2026-02-22T00:47:12.228983Z,,60051.017
6,32,FOR UPDATE,60159,noop,completed,2026-02-22T00:46:11.822916Z,2026-02-22T00:46:11.822916Z,2026-02-22T00:47:11.976468Z,2026-02-22T00:47:12.334569Z,,60153.552
6,32,FOR UPDATE,60160,noop,completed,2026-02-22T00:46:11.825658Z,2026-02-22T00:46:11.825658Z,2026-02-22T00:47:12.081489Z,2026-02-22T00:47:12.440431Z,,60255.831
6,32,FOR UPDATE,60161,noop,completed,2026-02-22T00:46:11.830824Z,2026-02-22T00:46:11.830824Z,2026-02-22T00:47:12.187553Z,2026-02-22T00:47:12.549642Z,,60356.729
6,32,FOR UPDATE,60162,noop,completed,2026-02-22T00:46:11.832661Z,2026-02-22T00:46:11.832661Z,2026-02-22T00:47:12.296609Z,2026-02-22T00:47:12.654994Z,,60463.948
6,32,FOR UPDATE,60163,noop,completed,2026-02-22T00:46:11.834631Z,2026-02-22T00:46:11.834631Z,2026-02-22T00:47:12.406644Z,2026-02-22T00:47:12.76714Z,,60572.013
6,32,FOR UPDATE,60164,noop,completed,2026-02-22T00:46:11.836542Z,2026-02-22T00:46:11.836542Z,2026-02-22T00:47:12.513391Z,2026-02-22T00:47:12.871702Z,,60676.849
6,32,FOR UPDATE,60165,noop,completed,2026-02-22T00:46:11.838529Z,2026-02-22T00:46:11.838529Z,2026-02-22T00:47:12.619461Z,2026-02-22T00:47:12.979345Z,,60780.932
