case_id,worker_count,lock_mode,timestamp,timestamp_ms,workers_idle,workers_fetching,workers_processing
5,16,FOR UPDATE,2026-02-22T00:45:58.998632908Z,1771721158998,2,9,5
5,16,FOR UPDATE,2026-02-22T00:45:59.099035376Z,1771721159099,2,9,5
5,16,FOR UPDATE,2026-02-22T00:45:59.200009987Z,1771721159200,2,8,6
5,16,FOR UPDATE,2026-02-22T00:45:59.300510901Z,1771721159300,2,7,7
5,16,FOR UPDATE,2026-02-22T00:45:59.400941332Z,1771721159400,2,6,8
5,16,FOR UPDATE,2026-02-22T00:45:59.501755458Z,1771721159501,2,6,8
5,16,FOR UPDATE,2026-02-22T00:45:59.602619159Z,1771721159602,2,9,5
5,16,FOR UPDATE,2026-02-22T00:45:59.703146555Z,1771721159703,2,11,3
5,16,FOR UPDATE,2026-02-22T00:45:59.804068332Z,1771721159804,2,10,4
5,16,FOR UPDATE,2026-02-22T00:45:59.904173718Z,1771721159904,2,9,5
5,16,FOR UPDATE,2026-02-22T00:46:00.004552537Z,1771721160004,2,8,6
5,16,FOR UPDATE,2026-02-22T00:46:00.105245209Z,1771721160105,2,7,7
5,16,FOR UPDATE,2026-02-22T00:46:00.20530731Z,1771721160205,2,8,6
5,16,FOR UPDATE,2026-02-22T00:46:00.306022853Z,1771721160306,2,8,6
5,16,FOR UPDATE,2026-02-22T00:46:00.406519372Z,1771721160406,2,9,5
5,16,FOR UPDATE,2026-02-22T00:46:00.507399901Z,1771721160507,2,9,5
5,16,FOR UPDATE,2026-02-22T00:46:00.608084128Z,1771721160608,2,8,6
5,16,FOR UPDATE,2026-02-22T00:46:00.708903859Z,1771721160708,2,7,7
5,16,FOR UPDATE,2026-02-22T00:46:00.809297895Z,1771721160809,2,11,3
5,16,FOR UPDATE,2026-02-22T00:46:00.910338316Z,1771721160910,2,10,4
5,16,FOR UPDATE,2026-02-22T00:46:01.010937041Z,1771721161010,2,9,5
5,16,FOR UPDATE,2026-02-22T00:46:01.111040378Z,1771721161111,1,9,6
5,16,FOR UPDATE,2026-02-22T00:46:01.212198574Z,1771721161212,1,11,4
5,16,FOR UPDATE,2026-02-22T00:46:01.312390228Z,1771721161312,1,12,3
5,16,FOR UPDATE,2026-02-22T00:46:01.412536899Z,1771721161412,1,11,4
5,16,FOR UPDATE,2026-02-22T00:46:01.513377032Z,1771721161513,1,10,5
5,16,FOR UPDATE,2026-02-22T00:46:01.614189127Z,1771721161614,1,9,6
5,16,FOR UPDATE,2026-02-22T00:46:01.714649343Z,1771721161714,1,8,7
5,16,FOR UPDATE,2026-02-22T00:46:01.814947777Z,1771721161814,1,10,5
5,16,FOR UPDATE,2026-02-22T00:46:01.915147432Z,1771721161915,1,10,5
5,16,FOR UPDATE,2026-02-22T00:46:02.015908525Z,1771721162015,1,10,5
5,16,FOR UPDATE,2026-02-22T00:46:02.116962768Z,1771721162116,1,9,6
5,16,FOR UPDATE,2026-02-22T00:46:02.217490165Z,1771721162217,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:02.318130028Z,1771721162318,0,8,8
5,16,FOR UPDATE,2026-02-22T00:46:02.418463012Z,1771721162418,0,7,9
5,16,FOR UPDATE,2026-02-22T00:46:02.519253675Z,1771721162519,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:02.620092931Z,1771721162620,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:02.720659866Z,1771721162720,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:02.821617384Z,1771721162821,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:02.92256305Z,1771721162922,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:03.023442399Z,1771721163023,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:03.124456246Z,1771721163124,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:03.224890635Z,1771721163224,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:03.325798664Z,1771721163325,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:03.426229553Z,1771721163426,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:03.526986764Z,1771721163526,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:03.627477099Z,1771721163627,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:03.727601813Z,1771721163727,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:03.827660008Z,1771721163827,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:03.927813871Z,1771721163927,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:04.028088329Z,1771721164028,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:04.128672419Z,1771721164128,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:04.228823961Z,1771721164228,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:04.329798986Z,1771721164329,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:04.430967072Z,1771721164430,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:04.531951597Z,1771721164531,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:04.632972272Z,1771721164632,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:04.733884499Z,1771721164733,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:04.834588444Z,1771721164834,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:04.934911027Z,1771721164934,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:05.035327778Z,1771721165035,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:05.136279649Z,1771721165136,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:05.236460168Z,1771721165236,0,8,8
5,16,FOR UPDATE,2026-02-22T00:46:05.336583278Z,1771721165336,0,8,8
5,16,FOR UPDATE,2026-02-22T00:46:05.437273938Z,1771721165437,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:05.538297292Z,1771721165538,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:05.639407481Z,1771721165639,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:05.740513744Z,1771721165740,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:05.840903768Z,1771721165840,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:05.941759469Z,1771721165941,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:06.042237363Z,1771721166042,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:06.143074114Z,1771721166143,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:06.243747176Z,1771721166243,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:06.344432182Z,1771721166344,0,8,8
5,16,FOR UPDATE,2026-02-22T00:46:06.445198709Z,1771721166445,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:06.545316183Z,1771721166545,0,8,8
5,16,FOR UPDATE,2026-02-22T00:46:06.64545901Z,1771721166645,0,7,9
5,16,FOR UPDATE,2026-02-22T00:46:06.745846546Z,1771721166745,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:06.846403568Z,1771721166846,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:06.947074426Z,1771721166947,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:07.047612926Z,1771721167047,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:07.148437004Z,1771721167148,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:07.249082985Z,1771721167249,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:07.35017931Z,1771721167350,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:07.451185725Z,1771721167451,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:07.551783464Z,1771721167551,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:07.652707156Z,1771721167652,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:07.75329545Z,1771721167753,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:07.854182029Z,1771721167854,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:07.955142055Z,1771721167955,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:08.055880979Z,1771721168055,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:08.156167242Z,1771721168156,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:08.257182652Z,1771721168257,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:08.357743939Z,1771721168357,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:08.458838425Z,1771721168458,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:08.558928665Z,1771721168558,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:08.660021669Z,1771721168660,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:08.760068444Z,1771721168760,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:08.860902276Z,1771721168860,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:08.96168055Z,1771721168961,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:09.062240446Z,1771721169062,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:09.162812709Z,1771721169162,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:09.262902962Z,1771721169262,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:09.363710027Z,1771721169363,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:09.464109527Z,1771721169464,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:09.564414137Z,1771721169564,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:09.664952381Z,1771721169664,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:09.765195544Z,1771721169765,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:09.865542543Z,1771721169865,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:09.966503408Z,1771721169966,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:10.06736599Z,1771721170067,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:10.167846116Z,1771721170167,0,11,5
5,16,FOR UPDATE,2026-02-22T00:46:10.268796827Z,1771721170268,0,10,6
5,16,FOR UPDATE,2026-02-22T00:46:10.369829133Z,1771721170369,0,9,7
5,16,FOR UPDATE,2026-02-22T00:46:10.469901008Z,1771721170469,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:10.56997894Z,1771721170569,0,13,3
5,16,FOR UPDATE,2026-02-22T00:46:10.670542086Z,1771721170670,0,12,4
5,16,FOR UPDATE,2026-02-22T00:46:10.770715779Z,1771721170770,0,11,5
6,32,FOR UPDATE,2026-02-22T00:46:55.252885372Z,1771721215252,0,32,0
6,32,FOR UPDATE,2026-02-22T00:46:55.35337654Z,1771721215353,0,31,1
6,32,FOR UPDATE,2026-02-22T00:46:55.454026249Z,1771721215454,0,30,2
6,32,FOR UPDATE,2026-02-22T00:46:55.554444526Z,1771721215554,0,29,3
6,32,FOR UPDATE,2026-02-22T00:46:55.655266905Z,1771721215655,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:55.756209471Z,1771721215756,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:55.856470616Z,1771721215856,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:55.956751927Z,1771721215956,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:56.057611063Z,1771721216057,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:56.157906184Z,1771721216157,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:56.25834605Z,1771721216258,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:56.358998734Z,1771721216358,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:56.459385987Z,1771721216459,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:56.560221879Z,1771721216560,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:56.660275366Z,1771721216660,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:56.760759824Z,1771721216760,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:56.861089465Z,1771721216861,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:56.961448125Z,1771721216961,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:57.061569276Z,1771721217061,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:57.161658777Z,1771721217161,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:57.262455163Z,1771721217262,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:57.363297512Z,1771721217363,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:57.463919043Z,1771721217463,0,24,8
6,32,FOR UPDATE,2026-02-22T00:46:57.564180473Z,1771721217564,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:57.665232808Z,1771721217665,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:57.765821097Z,1771721217765,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:57.866440498Z,1771721217866,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:57.966731928Z,1771721217966,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:58.067281084Z,1771721218067,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:58.167876071Z,1771721218167,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:58.268497429Z,1771721218268,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:58.369279383Z,1771721218369,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:58.470270212Z,1771721218470,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:58.571017258Z,1771721218571,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:58.671435723Z,1771721218671,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:58.771824021Z,1771721218771,0,24,8
6,32,FOR UPDATE,2026-02-22T00:46:58.872164762Z,1771721218872,0,23,9
6,32,FOR UPDATE,2026-02-22T00:46:58.972823269Z,1771721218972,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:59.073175674Z,1771721219073,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:59.173595374Z,1771721219173,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:59.274240857Z,1771721219274,0,28,4
6,32,FOR UPDATE,2026-02-22T00:46:59.374652372Z,1771721219374,0,27,5
6,32,FOR UPDATE,2026-02-22T00:46:59.47471801Z,1771721219474,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:59.575761742Z,1771721219575,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:59.675818583Z,1771721219675,0,26,6
6,32,FOR UPDATE,2026-02-22T00:46:59.775970278Z,1771721219775,0,25,7
6,32,FOR UPDATE,2026-02-22T00:46:59.876260401Z,1771721219876,0,24,8
6,32,FOR UPDATE,2026-02-22T00:46:59.976693472Z,1771721219976,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:00.07718956Z,1771721220077,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:00.177382176Z,1771721220177,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:00.278246825Z,1771721220278,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:00.378932359Z,1771721220378,0,28,4
6,32,FOR UPDATE,2026-02-22T00:47:00.479849342Z,1771721220479,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:00.580596803Z,1771721220580,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:00.681222132Z,1771721220681,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:00.781725718Z,1771721220781,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:00.881811573Z,1771721220881,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:00.982197545Z,1771721220982,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:01.082373361Z,1771721221082,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:01.182985499Z,1771721221182,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:01.283190258Z,1771721221283,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:01.383444889Z,1771721221383,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:01.483828652Z,1771721221483,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:01.584969357Z,1771721221584,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:01.685437566Z,1771721221685,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:01.786338654Z,1771721221786,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:01.887362968Z,1771721221887,0,22,10
6,32,FOR UPDATE,2026-02-22T00:47:01.987523449Z,1771721221987,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:02.088356883Z,1771721222088,0,28,4
6,32,FOR UPDATE,2026-02-22T00:47:02.188966368Z,1771721222188,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:02.289558463Z,1771721222289,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:02.390560641Z,1771721222390,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:02.491592134Z,1771721222491,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:02.592082487Z,1771721222592,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:02.692409336Z,1771721222692,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:02.792894725Z,1771721222792,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:02.89333354Z,1771721222893,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:02.99343307Z,1771721222993,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:03.094335944Z,1771721223094,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:03.194646658Z,1771721223194,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:03.294761646Z,1771721223294,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:03.395168251Z,1771721223395,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:03.495755841Z,1771721223495,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:03.596533138Z,1771721223596,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:03.697394641Z,1771721223697,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:03.798052177Z,1771721223798,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:03.8986186Z,1771721223898,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:03.999234357Z,1771721223999,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:04.099676735Z,1771721224099,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:04.200295821Z,1771721224200,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:04.300923165Z,1771721224300,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:04.401873702Z,1771721224401,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:04.501959721Z,1771721224501,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:04.602077462Z,1771721224602,0,22,10
6,32,FOR UPDATE,2026-02-22T00:47:04.702865181Z,1771721224702,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:04.803260298Z,1771721224803,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:04.903471208Z,1771721224903,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:05.003580394Z,1771721225003,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:05.104646225Z,1771721225104,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:05.20557957Z,1771721225205,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:05.306298874Z,1771721225306,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:05.407123088Z,1771721225407,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:05.508255179Z,1771721225508,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:05.609378399Z,1771721225609,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:05.70991181Z,1771721225709,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:05.810609132Z,1771721225810,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:05.910951021Z,1771721225910,1,22,9
6,32,FOR UPDATE,2026-02-22T00:47:06.01206563Z,1771721226012,1,22,9
6,32,FOR UPDATE,2026-02-22T00:47:06.112308919Z,1771721226112,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:06.212480151Z,1771721226212,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:06.313068151Z,1771721226313,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:06.414161217Z,1771721226414,1,22,9
6,32,FOR UPDATE,2026-02-22T00:47:06.514739939Z,1771721226514,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:06.615693391Z,1771721226615,1,28,3
6,32,FOR UPDATE,2026-02-22T00:47:06.71664362Z,1771721226716,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:06.817348326Z,1771721226817,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:06.917615986Z,1771721226917,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:07.017720124Z,1771721227017,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:07.118810888Z,1771721227118,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:07.219709315Z,1771721227219,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:07.320593334Z,1771721227320,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:07.421141846Z,1771721227421,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:07.521881918Z,1771721227521,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:07.622174962Z,1771721227622,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:07.723241818Z,1771721227723,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:07.823737422Z,1771721227823,1,28,3
6,32,FOR UPDATE,2026-02-22T00:47:07.924165266Z,1771721227924,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:08.02428149Z,1771721228024,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:08.124958389Z,1771721228124,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:08.225648825Z,1771721228225,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:08.326016791Z,1771721228326,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:08.427098568Z,1771721228427,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:08.527393293Z,1771721228527,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:08.628268603Z,1771721228628,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:08.729351861Z,1771721228729,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:08.830345155Z,1771721228830,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:08.931019683Z,1771721228931,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:09.031589171Z,1771721229031,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:09.131980929Z,1771721229131,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:09.232601839Z,1771721229232,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:09.332689369Z,1771721229332,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:09.433793363Z,1771721229433,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:09.534505294Z,1771721229534,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:09.634922534Z,1771721229634,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:09.735466332Z,1771721229735,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:09.835707254Z,1771721229835,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:09.93604464Z,1771721229936,1,27,4
6,32,FOR UPDATE,2026-02-22T00:47:10.03652162Z,1771721230036,1,26,5
6,32,FOR UPDATE,2026-02-22T00:47:10.137182082Z,1771721230137,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:10.237751616Z,1771721230237,1,24,7
6,32,FOR UPDATE,2026-02-22T00:47:10.338172777Z,1771721230338,1,23,8
6,32,FOR UPDATE,2026-02-22T00:47:10.439289488Z,1771721230439,1,25,6
6,32,FOR UPDATE,2026-02-22T00:47:10.540257493Z,1771721230540,1,28,3
6,32,FOR UPDATE,2026-02-22T00:47:10.641275018Z,1771721230641,0,28,4
6,32,FOR UPDATE,2026-02-22T00:47:10.742249875Z,1771721230742,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:10.843101137Z,1771721230843,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:10.943754765Z,1771721230943,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:11.043851473Z,1771721231043,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:11.144403742Z,1771721231144,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:11.244679376Z,1771721231244,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:11.345235997Z,1771721231345,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:11.445949492Z,1771721231445,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:11.546809841Z,1771721231546,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:11.646979343Z,1771721231646,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:11.747403073Z,1771721231747,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:11.848174791Z,1771721231848,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:11.949105179Z,1771721231949,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:12.049503942Z,1771721232049,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:12.150530883Z,1771721232150,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:12.250902754Z,1771721232250,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:12.351606188Z,1771721232351,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:12.452140747Z,1771721232452,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:12.552347134Z,1771721232552,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:12.653204015Z,1771721232653,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:12.754095378Z,1771721232754,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:12.854768348Z,1771721232854,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:12.954821936Z,1771721232954,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:13.055845243Z,1771721233055,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:13.156747416Z,1771721233156,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:13.257239137Z,1771721233257,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:13.357372461Z,1771721233357,0,23,9
6,32,FOR UPDATE,2026-02-22T00:47:13.457835385Z,1771721233457,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:13.558864505Z,1771721233558,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:13.659424615Z,1771721233659,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:13.759903576Z,1771721233759,0,29,3
6,32,FOR UPDATE,2026-02-22T00:47:13.860721192Z,1771721233860,0,28,4
6,32,FOR UPDATE,2026-02-22T00:47:13.96186637Z,1771721233961,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:14.062719039Z,1771721234062,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:14.163802451Z,1771721234163,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:14.263957364Z,1771721234263,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:14.364663083Z,1771721234364,0,24,8
6,32,FOR UPDATE,2026-02-22T00:47:14.465649049Z,1771721234465,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:14.566643959Z,1771721234566,0,29,3
6,32,FOR UPDATE,2026-02-22T00:47:14.667711649Z,1771721234667,0,28,4
6,32,FOR UPDATE,2026-02-22T00:47:14.768732671Z,1771721234768,0,27,5
6,32,FOR UPDATE,2026-02-22T00:47:14.869141422Z,1771721234869,0,26,6
6,32,FOR UPDATE,2026-02-22T00:47:14.969306482Z,1771721234969,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:15.069386019Z,1771721235069,0,25,7
6,32,FOR UPDATE,2026-02-22T00:47:15.170100271Z,1771721235170,0,25,7
